ID_respondente	ult_avaliacao_clima	qtde_projetos_3m	qtde_projetos_6m	qtde_projetos_12m	qtde_projetos_24m	media_horas_trabalho_3m	media_horas_trabalho_6m	media_horas_trabalho_12m	tempo_empresa	flag_promocao_3m	flag_promocao_6m	flag_promocao_12m	flag_promocao_vida	departamento	patamar_salario	turnover
2007	0.92	4	4	6	6	155	163	156	3	0	0	0	0	RH/financeiro	01_menor_igual_media	0
2008	0.94	3	6	8	9	158	154	144	3	0	0	0	0	marketing/produto	01_menor_igual_media	0
2009	0.95	2	2	4	7	179	174	172	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
2010		1	7	7	9	181	171	168	6	0	0	0	0	RH/financeiro	01_menor_igual_media	1
2011	0.98	3	4	5	8	163	163	164	1	0	0	0	0	TI/suporte	01_menor_igual_media	0
2012	0.75	0	4	7	10	175	175	176	3	0	0	0	0	dados	02_acima_media	0
2013	0.44	2	2	3	8	156	155	166	3	0	0	0	0	marketing/produto	01_menor_igual_media	0
2014	0.98	2	4	6	11	163	164	170	1	0	0	0	1	marketing/produto	01_menor_igual_media	0
2015		1	2	5	7	161	155	155	4	0	0	0	0	dados	01_menor_igual_media	0
2016	0.68	3	4	5	5	148	154	152	3	0	0	0	0	dados	01_menor_igual_media	0
2017	0.69	4	4	6	6	152	155	156	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
2018	0.67	0	3	6	6	175	170	182	3	0	0	0	0	RH/financeiro	01_menor_igual_media	0
2019	0.99	2	3	6	9	183	181	181	3	0	0	0	0	marketing/produto	01_menor_igual_media	0
2020	0.61	0	2	5	9	153	155	158	3	0	0	0	1	RH/financeiro	01_menor_igual_media	0
2021	0.12	4	5	6	11	172	175	170	3	0	0	0	0	TI/suporte	01_menor_igual_media	0
2022	0.66	3	3	5	5	161	161	160	10	0	0	0	0	RH/financeiro	01_menor_igual_media	0
2023	0.88	4	4	5	10	182	180	175	2	0	0	0	0	dados	01_menor_igual_media	0
2024	0.46	1	2	2	3	153	154	152	3	0	0	0	0	vendas	01_menor_igual_media	1
2025	0	0	5	6	7	162	159	156	3	0	0	0	1	marketing/produto	02_acima_media	0
2026	0.41	1	6	6	11	148	154	155	5	0	0	0	0	TI/suporte	02_acima_media	1
2027	0.76	1	4	4	9	167	168	168	1	0	0	0	1	marketing/produto	01_menor_igual_media	0
2028		2	3	6	7	180	172	166	4	0	0	0	0	vendas	01_menor_igual_media	1
2029	0.73	1	4	5	8	176	173	180	1	0	0	0	1	marketing/produto	02_acima_media	0
2030	0.97	4	5	6	6	185	183	194	3	1	0	0	1	TI/suporte	01_menor_igual_media	0
2031	0.9	2	3	3	6	175	182	175	1	0	0	0	1	marketing/produto	01_menor_igual_media	0
2032	0.77	1	4	4	9	165	165	161	3	0	0	0	0	dados	02_acima_media	0
2033		1	3	3	5	172	164	156	4	0	0	0	1	RH/financeiro	02_acima_media	0
2034	0.64	4	4	4	6	178	176	182	3	0	0	0	1	vendas	01_menor_igual_media	0
2035	0.07	1	3	6	10	155	154	161	2	0	0	0	0	TI/suporte	01_menor_igual_media	1
2036	0.71	2	4	7	8	162	166	165	4	0	0	0	1	TI/suporte	01_menor_igual_media	0
2037	0.28	5	6	6	10	161	159	169	10	0	0	0	1	vendas	02_acima_media	0
2038	0.91	0	5	7	10	174	182	171	2	1	0	0	1	vendas	01_menor_igual_media	0
2039	0.96	3	4	5	8	163	161	158	1	0	0	0	1	vendas	01_menor_igual_media	1
2040	0.82	1	3	5	8	186	188	188	3	0	0	0	0	marketing/produto	01_menor_igual_media	1
2041	0.46	2	2	2	7	149	155	153	3	0	0	0	1	marketing/produto	02_acima_media	1
2042	0.98	2	3	5	5	183	180	169	1	0	0	0	0	RH/financeiro	01_menor_igual_media	0
2043	0.94	1	5	5	6	160	158	159	1	0	0	0	0	TI/suporte	02_acima_media	0
2044	0.59	1	2	5	6	163	160	157	4	0	0	0	1	dados	01_menor_igual_media	0
2045	0.86	2	3	6	9	165	164	152	3	0	0	0	1	vendas	02_acima_media	0
2046	0.88	1	4	6	6	155	157	155	2	0	0	0	1	TI/suporte	01_menor_igual_media	0
2047	0.15	1	4	5	9	180	176	177	4	0	1	0	1	vendas	01_menor_igual_media	1
2048	0.9	1	5	6	8	179	181	170	1	0	0	0	0	TI/suporte	02_acima_media	0
2049	0.85	0	4	5	9	164	162	152	3	0	0	0	0	vendas	01_menor_igual_media	0
2050		0	2	5	7	165	158	160	3	0	0	0	1	RH/financeiro	01_menor_igual_media	0
2051	0.99	4	4	4	7	162	159	157	2	0	0	0	0	marketing/produto	02_acima_media	0
2052	0.33	0	2	2	4	155	154	152	3	0	0	0	0	RH/financeiro	01_menor_igual_media	0
2053	0.52	2	3	3	4	161	161	172	10	0	0	0	0	TI/suporte	01_menor_igual_media	0
2054	0.88	3	4	6	7	173	171	169	3	0	0	0	0	vendas	01_menor_igual_media	0
2055	0.99	4	5	6	6	159	157	160	3	1	0	0	1	dados	01_menor_igual_media	0
2056	0.96	4	5	6	7	159	159	162	3	0	0	0	1	marketing/produto	01_menor_igual_media	0
2057	0.95	0	5	6	11	175	177	176	5	0	0	0	0	dados	01_menor_igual_media	0
2058	0.86	0	2	2	4	152	153	150	3	0	0	0	0	vendas	01_menor_igual_media	1
2059	0.24	1	2	2	3	154	155	157	3	0	0	0	1	dados	01_menor_igual_media	1
2060	0.12	0	3	6	8	158	161	149	2	0	0	1	1	dados	02_acima_media	0
2061	0.81	2	3	4	5	157	156	166	7	0	0	0	1	marketing/produto	01_menor_igual_media	1
2062	0.22	3	3	3	4	165	166	165	5	0	0	0	0	RH/financeiro	01_menor_igual_media	0
2063	0.08	4	7	7	8	197	198	194	4	0	0	1	1	dados	01_menor_igual_media	0
2064	0.01	0	2	3	6	161	159	151	6	0	0	0	1	TI/suporte	01_menor_igual_media	0
2065	1	1	3	6	7	152	160	163	1	0	0	0	0	RH/financeiro	01_menor_igual_media	0
2066	0.78	1	2	2	5	164	163	165	3	0	0	0	0	TI/suporte	01_menor_igual_media	0
2067	0.83	2	3	3	3	161	164	153	3	0	0	0	1	marketing/produto	01_menor_igual_media	0
2068	0.11	2	5	7	12	150	151	163	3	0	0	0	0	dados	01_menor_igual_media	1
2069	0.1	0	7	8	8	201	204	203	4	0	0	0	1	RH/financeiro	01_menor_igual_media	0
2070	0.76	1	4	4	8	159	157	153	3	0	0	0	1	dados	01_menor_igual_media	1
2071	0.23	1	2	4	7	159	153	153	3	0	0	0	0	vendas	01_menor_igual_media	0
2072	0.93	1	4	4	8	159	159	153	3	1	0	0	1	dados	01_menor_igual_media	0
2073	0.84	1	4	6	8	173	169	174	3	0	0	0	0	vendas	02_acima_media	0
2074		2	4	6	10	156	161	162	3	0	1	0	1	marketing/produto	01_menor_igual_media	1
2075	0.57	1	5	6	7	176	178	175	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
2076	0.27	0	5	6	11	157	156	150	5	0	0	0	1	TI/suporte	01_menor_igual_media	1
2077	0.44	1	4	4	8	164	174	173	2	0	0	0	1	dados	01_menor_igual_media	0
2078	0.12	1	5	6	6	150	152	163	4	0	0	0	0	RH/financeiro	02_acima_media	0
2079	0.99	3	4	5	7	165	168	176	3	0	0	0	1	dados	01_menor_igual_media	0
2080	0.82	1	4	7	12	161	159	151	3	0	0	0	1	marketing/produto	01_menor_igual_media	0
2081	0.08	2	4	5	9	184	189	186	5	0	0	0	1	RH/financeiro	01_menor_igual_media	0
2082	0.92	3	4	7	9	158	159	169	8	0	0	0	0	vendas	01_menor_igual_media	0
2083	0.78	1	3	5	6	185	177	174	3	0	0	0	1	vendas	01_menor_igual_media	0
2084	0.89	3	6	6	10	180	172	169	4	0	0	0	1	dados	01_menor_igual_media	0
2085	0.94	3	5	7	11	171	172	174	2	0	0	0	0	vendas	01_menor_igual_media	0
2086	0.96	0	3	5	6	185	182	183	2	0	0	0	0	dados	02_acima_media	0
2087	0.12	1	2	3	8	153	153	147	3	0	0	0	1	RH/financeiro	01_menor_igual_media	1
2088	0.71	3	3	5	7	189	181	178	3	0	0	0	0	marketing/produto	01_menor_igual_media	0
2089	0.02	0	2	2	6	165	155	154	3	0	0	0	0	RH/financeiro	02_acima_media	0
2090	0.4	3	4	4	7	155	155	162	3	0	0	0	0	vendas	01_menor_igual_media	1
2091	0.91	3	3	4	4	168	159	149	3	0	0	0	1	dados	01_menor_igual_media	0
2092	0.01	5	6	9	14	196	195	198	5	0	0	0	0	TI/suporte	01_menor_igual_media	0
2093	0.67	5	5	8	10	179	180	170	3	0	0	0	0	vendas	01_menor_igual_media	0
2094		2	2	2	6	150	156	159	10	0	0	0	0	marketing/produto	02_acima_media	0
2095	0.6	0	2	4	6	163	160	165	3	0	0	0	0	TI/suporte	01_menor_igual_media	1
2096	0.84	5	5	7	9	176	176	171	3	0	0	0	1	RH/financeiro	01_menor_igual_media	0
2097	0.96	3	3	6	8	164	174	163	4	0	0	0	0	dados	02_acima_media	0
2098	0.9	4	4	7	11	165	166	161	1	0	0	0	0	TI/suporte	01_menor_igual_media	0
2099	0.05	2	7	9	14	174	181	171	4	0	0	0	0	dados	01_menor_igual_media	0
2100		0	2	5	10	152	163	162	5	0	0	0	1	RH/financeiro	01_menor_igual_media	0
2101	0.67	1	3	6	6	176	175	178	1	0	0	0	0	TI/suporte	01_menor_igual_media	0
2102		2	4	5	6	171	177	170	2	0	0	0	0	dados	01_menor_igual_media	0
2103	0.26	0	2	3	7	150	153	154	3	0	0	0	0	RH/financeiro	01_menor_igual_media	0
2104	0.92	1	4	6	6	163	158	159	2	0	0	0	1	vendas	01_menor_igual_media	0
2105	0.7	2	5	5	6	161	160	150	1	0	0	0	0	TI/suporte	01_menor_igual_media	1
2106	0.01	4	7	9	10	192	196	196	4	0	0	0	0	TI/suporte	01_menor_igual_media	1
2107	0.57	2	2	4	6	173	164	167	1	0	0	0	0	dados	01_menor_igual_media	0
2108	0.18	5	7	8	13	181	191	190	4	0	0	0	0	dados	01_menor_igual_media	1
2109	0.84	0	5	5	10	181	189	196	2	0	0	0	1	vendas	01_menor_igual_media	0
2110	0.76	2	4	6	6	194	187	194	10	0	0	0	1	marketing/produto	02_acima_media	0
2111	0.64	0	4	4	7	161	169	177	5	0	0	0	0	vendas	01_menor_igual_media	0
2112	0.98	3	3	3	4	160	159	161	3	0	0	0	0	dados	01_menor_igual_media	0
2113	0.89	1	5	8	11	151	158	155	4	0	0	0	1	marketing/produto	01_menor_igual_media	1
2114	0.99	3	4	4	6	156	154	153	10	0	0	1	1	dados	02_acima_media	0
2115	0.22	0	4	5	10	153	154	157	1	0	0	0	0	TI/suporte	01_menor_igual_media	1
2116	0.71	0	3	5	5	153	158	152	1	0	0	0	0	TI/suporte	01_menor_igual_media	1
2117	0.26	0	5	6	7	197	190	191	4	0	0	0	1	vendas	02_acima_media	0
2118	0.55	2	3	4	5	177	178	168	1	1	0	0	1	marketing/produto	02_acima_media	0
2119	0.31	2	3	5	8	188	186	183	3	0	0	0	0	dados	01_menor_igual_media	0
2120	0.95	0	5	7	9	166	165	153	4	0	0	0	0	RH/financeiro	01_menor_igual_media	0
2121	0.81	0	2	5	9	173	174	174	2	0	0	0	0	dados	01_menor_igual_media	0
2122	0.88	0	2	2	3	164	173	168	4	0	0	0	1	vendas	01_menor_igual_media	1
2123	1	1	3	6	9	161	171	164	3	0	0	0	0	vendas	01_menor_igual_media	1
2124	0.54	2	5	8	12	175	178	175	2	0	0	0	0	marketing/produto	01_menor_igual_media	0
2125	0.41	0	3	5	7	175	176	176	3	0	0	0	1	RH/financeiro	01_menor_igual_media	0
2126	0.35	4	6	6	9	178	176	172	6	0	0	0	1	TI/suporte	01_menor_igual_media	1
2127	0.58	4	4	6	7	191	183	190	1	0	0	0	0	TI/suporte	02_acima_media	0
2128	0.87	0	5	6	9	158	158	147	1	0	0	0	0	RH/financeiro	01_menor_igual_media	1
2129	0.74	2	2	5	5	161	159	154	5	0	0	0	0	TI/suporte	01_menor_igual_media	0
2130	0.63	1	3	6	7	158	161	156	3	0	0	0	1	marketing/produto	02_acima_media	0
2131	0.99	5	5	5	9	175	178	183	5	0	0	0	0	vendas	01_menor_igual_media	0
2132	0.5	0	3	3	6	177	173	177	2	0	0	0	0	vendas	02_acima_media	0
2133	0.4	0	2	5	10	161	153	165	3	0	0	0	0	dados	01_menor_igual_media	0
2134	0.74	3	3	4	5	155	153	153	4	0	0	0	1	TI/suporte	01_menor_igual_media	0
2135	0.63	3	3	3	8	187	177	186	2	0	0	0	0	vendas	01_menor_igual_media	0
2136		2	4	4	4	158	159	161	4	1	0	0	1	vendas	01_menor_igual_media	0
2137	0.55	1	5	6	10	162	163	157	3	0	0	0	0	marketing/produto	01_menor_igual_media	0
2138	0.59	3	3	4	5	160	169	161	7	0	0	0	0	vendas	02_acima_media	0
2139		1	3	4	6	156	157	159	11	1	0	0	1	marketing/produto	02_acima_media	0
2140	0.76	2	2	2	4	180	182	182	2	0	1	0	1	RH/financeiro	01_menor_igual_media	0
2141	0.98	2	3	3	6	174	172	170	4	0	0	0	0	TI/suporte	01_menor_igual_media	0
2142	0.92	1	4	4	7	165	157	163	10	0	0	0	1	marketing/produto	01_menor_igual_media	0
2143	0.43	3	3	4	4	167	166	166	6	0	0	0	0	dados	01_menor_igual_media	0
2144	0.79	2	3	4	4	165	172	169	3	0	0	0	1	vendas	01_menor_igual_media	0
2145	0.69	3	3	4	9	154	153	151	6	0	0	0	0	RH/financeiro	01_menor_igual_media	1
2146	0.21	3	4	4	8	185	175	183	3	0	0	0	0	vendas	01_menor_igual_media	1
2147	0.79	2	4	6	11	160	155	153	5	0	0	0	0	dados	02_acima_media	0
2148	0.42	1	5	8	10	148	151	158	5	0	0	0	1	dados	02_acima_media	0
2149	0.13	2	6	6	9	177	177	184	4	0	0	0	0	dados	01_menor_igual_media	0
2150	0.58	2	4	6	7	159	169	172	4	0	0	0	1	TI/suporte	01_menor_igual_media	0
2151	0.93	0	3	3	8	164	169	174	7	0	0	0	0	vendas	02_acima_media	0
2152	0.65	3	3	5	7	193	185	182	3	0	0	0	0	marketing/produto	02_acima_media	1
2153	0.95	1	4	7	12	149	155	143	3	0	0	0	0	TI/suporte	01_menor_igual_media	1
2154	0.72	0	3	3	3	172	172	182	1	0	0	0	0	RH/financeiro	02_acima_media	0
2155	0.88	4	4	5	8	186	188	182	3	0	0	0	1	vendas	01_menor_igual_media	0
2156	0.62	3	4	4	9	194	185	195	5	0	0	0	0	TI/suporte	01_menor_igual_media	0
2157	0.84	2	4	5	5	165	168	174	3	1	0	0	1	vendas	01_menor_igual_media	0
2158	0.15	5	5	8	11	170	175	174	3	0	0	0	0	dados	01_menor_igual_media	0
2159	0.99	3	5	8	10	162	172	173	5	0	0	0	0	RH/financeiro	01_menor_igual_media	0
2160	1	2	4	5	6	186	188	185	3	0	0	0	1	marketing/produto	02_acima_media	0
2161	0.36	0	3	5	10	149	156	154	3	0	0	0	0	RH/financeiro	01_menor_igual_media	1
2162	0.95	1	4	6	9	175	166	165	2	0	0	0	1	TI/suporte	01_menor_igual_media	0
2163	0.57	0	2	5	6	163	155	154	2	0	0	0	0	marketing/produto	01_menor_igual_media	0
2164	0.13	1	6	9	9	168	165	169	3	0	0	0	1	vendas	02_acima_media	0
2165	0.85	1	4	7	11	192	187	190	6	0	0	0	0	vendas	01_menor_igual_media	0
2166		4	5	5	7	167	160	161	4	0	0	0	0	TI/suporte	02_acima_media	0
2167	0.56	4	5	7	11	174	170	162	5	0	0	0	0	vendas	01_menor_igual_media	0
2168		4	6	9	10	164	161	157	3	0	0	0	0	vendas	02_acima_media	0
2169	0.53	0	4	7	11	169	171	179	4	0	0	0	0	vendas	01_menor_igual_media	0
2170	0.21	3	3	5	10	151	154	165	1	0	0	0	0	RH/financeiro	01_menor_igual_media	1
2171	0	2	5	5	6	161	158	159	6	0	0	0	0	TI/suporte	01_menor_igual_media	0
2172	0.76	0	3	4	4	179	177	173	3	0	0	0	1	dados	01_menor_igual_media	0
2173	0.81	3	3	4	9	163	153	153	3	0	0	0	1	vendas	01_menor_igual_media	0
2174	0.68	3	3	3	8	189	190	190	1	0	0	0	1	vendas	02_acima_media	0
2175	0.44	5	5	8	11	176	173	170	3	0	0	0	0	dados	02_acima_media	0
2176		0	4	7	9	153	159	168	7	0	0	0	0	marketing/produto	02_acima_media	0
2177	0.63	1	3	6	8	160	163	153	3	0	0	0	0	marketing/produto	01_menor_igual_media	1
2178	0.96	1	3	5	7	158	157	158	3	0	0	0	0	vendas	01_menor_igual_media	1
2179	0.62	2	3	6	6	148	156	165	2	0	0	0	0	dados	01_menor_igual_media	0
2180	0.51	1	2	3	6	157	154	151	3	0	0	0	0	RH/financeiro	01_menor_igual_media	0
2181	0.83	3	3	4	4	183	183	175	2	0	0	0	0	dados	01_menor_igual_media	0
2182	0.12	2	2	3	8	165	159	166	1	0	0	0	0	vendas	02_acima_media	0
2183	0.1	1	4	7	12	156	153	149	10	0	0	0	1	vendas	02_acima_media	0
2184	0.66	2	2	2	3	153	156	159	3	0	0	0	0	dados	01_menor_igual_media	1
2185	0.59	4	4	4	8	164	173	161	1	0	0	0	0	TI/suporte	01_menor_igual_media	0
2186	0.86	3	3	5	8	164	168	171	3	0	0	0	0	dados	01_menor_igual_media	0
2187	0.18	0	5	8	11	189	192	190	3	0	0	0	0	TI/suporte	01_menor_igual_media	0
2188	0.85	3	4	5	9	167	173	174	2	0	0	0	1	vendas	01_menor_igual_media	1
2189	0.48	0	2	2	7	149	151	145	3	0	0	1	1	marketing/produto	01_menor_igual_media	0
2190	0.93	3	3	5	10	153	155	157	4	0	0	0	0	vendas	01_menor_igual_media	1
2191	0.09	1	4	7	11	158	155	153	2	0	0	0	1	marketing/produto	01_menor_igual_media	0
2192	0.99	1	3	4	8	175	177	165	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
2193	0.86	0	4	4	7	179	181	178	5	0	0	0	0	dados	01_menor_igual_media	0
2194	0.53	1	5	6	8	182	179	187	4	0	0	0	1	marketing/produto	01_menor_igual_media	0
2195	0.79	0	2	3	6	159	153	156	3	0	0	0	1	dados	01_menor_igual_media	0
2196	0.44	3	3	5	5	159	155	160	4	0	0	0	0	RH/financeiro	01_menor_igual_media	1
2197	0.94	3	3	4	6	152	156	165	3	0	0	0	1	marketing/produto	01_menor_igual_media	0
2198	0.88	0	3	3	4	159	153	141	5	0	0	0	1	vendas	01_menor_igual_media	1
2199	0.42	0	5	7	9	180	183	176	3	0	0	0	1	dados	02_acima_media	0
2200	0.67	2	4	4	5	184	187	198	3	0	0	0	1	vendas	02_acima_media	0
2201	0.28	0	4	5	6	186	184	173	2	0	0	0	1	dados	01_menor_igual_media	0
2202	0.19	2	3	5	6	151	153	145	3	0	0	0	1	marketing/produto	01_menor_igual_media	0
2203	0.68	4	5	6	9	204	204	192	3	0	0	0	0	marketing/produto	01_menor_igual_media	1
2204	0.39	1	3	6	8	162	160	154	3	0	0	0	1	dados	01_menor_igual_media	0
2205		0	3	6	7	157	159	167	3	0	0	0	0	vendas	01_menor_igual_media	0
2206	0.54	0	4	7	12	155	156	163	10	0	0	1	1	marketing/produto	02_acima_media	0
2207	0.76	1	4	6	6	152	155	157	1	0	0	0	1	marketing/produto	02_acima_media	0
2208	0.32	1	2	4	7	157	154	157	3	0	0	0	0	dados	01_menor_igual_media	0
2209	0.4	4	5	8	11	187	189	184	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
2210	0.07	3	6	6	11	175	181	184	4	0	0	0	1	marketing/produto	01_menor_igual_media	0
2211	0.35	1	4	5	8	169	166	155	2	0	0	0	0	TI/suporte	01_menor_igual_media	0
2212	0.14	2	4	7	10	162	158	164	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
2213	0.39	3	4	6	7	181	173	170	3	0	0	0	0	TI/suporte	01_menor_igual_media	0
2214	0.94	2	5	5	9	169	171	168	3	0	0	0	0	vendas	01_menor_igual_media	0
2215	0.92	2	2	3	7	159	154	163	3	0	0	0	0	vendas	01_menor_igual_media	0
2216	0.68	0	2	2	7	151	154	145	3	0	0	0	0	RH/financeiro	02_acima_media	0
2217	1	4	5	5	7	149	150	155	5	0	0	0	1	dados	01_menor_igual_media	0
2218	0.49	1	2	3	8	147	154	164	3	0	0	0	0	vendas	01_menor_igual_media	1
2219	0.18	3	6	8	13	186	184	175	4	0	0	0	0	TI/suporte	01_menor_igual_media	1
2220	0.85	0	4	6	6	154	155	154	7	0	0	0	0	vendas	01_menor_igual_media	0
2221	0.78	0	2	4	9	160	157	153	1	0	0	0	0	dados	01_menor_igual_media	0
2222	0.26	1	3	6	6	156	155	146	1	0	0	0	1	vendas	02_acima_media	0
2223	0.07	4	5	5	5	148	157	151	4	0	0	0	0	TI/suporte	02_acima_media	0
2224	0.96	4	4	7	11	160	155	156	6	0	0	0	0	vendas	01_menor_igual_media	0
2225	0.99	4	4	6	8	159	157	162	3	0	0	0	1	vendas	02_acima_media	0
2226	0.58	2	3	6	10	160	153	155	2	0	0	0	1	TI/suporte	01_menor_igual_media	1
2227	0.88	4	4	4	6	163	158	150	3	0	0	0	0	dados	01_menor_igual_media	0
2228	0.01	0	2	4	5	157	154	151	3	0	0	0	1	vendas	01_menor_igual_media	1
2229		2	3	4	7	160	163	166	4	0	0	0	1	RH/financeiro	01_menor_igual_media	0
2230	0.7	0	2	3	3	152	151	139	3	0	0	0	1	RH/financeiro	01_menor_igual_media	0
2231	0.64	2	5	6	11	162	155	162	1	0	0	0	1	TI/suporte	01_menor_igual_media	0
2232	0.32	3	4	5	8	181	188	199	6	0	1	0	1	TI/suporte	02_acima_media	0
2233	0.75	3	3	3	5	165	157	154	4	0	0	0	0	RH/financeiro	01_menor_igual_media	1
2234	0.63	3	4	6	11	168	170	180	2	0	0	0	0	marketing/produto	02_acima_media	0
2235	0.16	5	6	9	9	141	151	148	3	0	0	0	0	marketing/produto	02_acima_media	0
2236	0.85	1	3	4	6	151	160	165	3	0	0	0	1	marketing/produto	01_menor_igual_media	1
2237	0.56	3	3	4	5	174	176	177	3	0	0	0	1	TI/suporte	01_menor_igual_media	1
2238		0	2	3	3	156	158	165	4	0	0	0	1	vendas	01_menor_igual_media	0
2239	0.92	1	4	5	6	166	166	172	1	0	0	0	0	TI/suporte	01_menor_igual_media	0
2240		2	2	5	5	148	155	155	3	0	0	0	1	dados	01_menor_igual_media	1
2241	0.15	3	6	9	14	178	181	170	4	0	0	0	1	vendas	01_menor_igual_media	1
2242	0.55	3	3	4	9	168	165	164	3	1	0	0	1	marketing/produto	01_menor_igual_media	1
2243	0.64	3	4	4	9	156	159	157	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
2244		4	6	6	11	169	169	159	4	1	0	0	1	dados	01_menor_igual_media	0
2245	0.92	0	4	7	9	164	162	174	3	0	0	0	0	vendas	01_menor_igual_media	0
2246	0.07	3	3	5	8	152	160	162	1	0	0	0	1	RH/financeiro	01_menor_igual_media	1
2247	0.94	0	3	6	9	157	158	164	3	0	0	0	1	RH/financeiro	01_menor_igual_media	0
2248	0.29	1	3	5	10	154	159	165	3	0	0	0	1	dados	02_acima_media	0
2249		2	3	5	7	164	169	171	1	0	0	0	0	vendas	02_acima_media	0
2250	0.16	1	3	4	4	154	159	151	1	0	0	0	0	TI/suporte	01_menor_igual_media	0
2251		3	5	5	5	161	161	165	3	0	0	0	0	dados	01_menor_igual_media	0
2252	0.16	4	5	6	8	159	158	170	5	0	0	0	1	vendas	02_acima_media	0
2253	0.35	1	2	4	9	161	155	144	3	0	0	0	1	vendas	01_menor_igual_media	0
2254	0.98	1	2	3	3	185	184	191	3	0	0	0	1	TI/suporte	01_menor_igual_media	1
2255	0.9	1	3	6	11	176	170	181	3	0	0	0	1	dados	01_menor_igual_media	0
2256	0.54	1	4	7	8	169	159	153	2	0	0	0	1	marketing/produto	01_menor_igual_media	0
2257	0.79	3	4	4	5	184	177	171	4	1	0	0	1	vendas	01_menor_igual_media	0
2258		0	5	7	9	184	183	178	4	0	0	0	1	dados	02_acima_media	0
2259	0.97	2	4	5	5	178	178	183	6	0	0	0	0	dados	01_menor_igual_media	0
2260	0.47	3	5	8	13	158	165	171	2	0	0	0	0	vendas	01_menor_igual_media	0
2261		2	6	6	8	154	153	150	4	0	0	0	0	marketing/produto	01_menor_igual_media	1
2262	0.14	6	7	7	8	190	185	186	4	0	0	0	1	RH/financeiro	01_menor_igual_media	1
2263	0.98	2	5	5	8	153	160	161	1	0	0	0	1	vendas	01_menor_igual_media	0
2264	0.07	2	4	4	8	166	165	156	5	0	0	0	0	vendas	02_acima_media	0
2265	0.1	2	3	3	5	172	165	168	2	0	0	0	1	TI/suporte	01_menor_igual_media	0
2266	0.82	1	4	4	7	153	153	156	2	0	0	0	0	vendas	01_menor_igual_media	0
2267	1	1	5	7	9	182	180	177	3	0	0	0	0	TI/suporte	01_menor_igual_media	0
2268	0.78	1	3	3	4	167	165	171	3	0	0	0	0	dados	02_acima_media	0
2269	0.93	3	5	6	6	169	178	178	5	0	0	1	1	TI/suporte	01_menor_igual_media	0
2270	0.95	0	4	5	5	179	172	173	3	0	0	0	1	vendas	01_menor_igual_media	0
2271	0.34	3	4	5	10	197	198	200	1	0	0	0	0	TI/suporte	01_menor_igual_media	1
2272	0.64	1	5	6	6	196	189	189	6	0	0	0	0	TI/suporte	01_menor_igual_media	0
2273		2	6	8	11	170	169	182	6	0	0	0	0	marketing/produto	02_acima_media	0
2274	0.88	3	5	8	10	184	182	177	5	0	0	0	1	RH/financeiro	01_menor_igual_media	0
2275	0.97	3	3	5	8	175	172	182	3	1	0	0	1	dados	01_menor_igual_media	0
2276	0.47	0	2	3	7	152	155	146	3	0	0	0	0	dados	01_menor_igual_media	0
2277	0.78	3	3	6	7	155	155	155	3	0	0	0	1	marketing/produto	01_menor_igual_media	0
2278	0.95	3	4	5	6	153	155	151	3	0	0	0	0	dados	01_menor_igual_media	0
2279	0.24	2	5	8	10	159	158	161	4	0	0	0	0	TI/suporte	01_menor_igual_media	0
2280	0.95	1	2	3	5	154	157	146	2	0	0	0	0	vendas	01_menor_igual_media	0
2281	0.62	0	3	3	7	193	187	189	4	0	0	0	1	marketing/produto	02_acima_media	0
2282	0.61	2	3	6	9	175	171	159	3	0	0	0	1	dados	01_menor_igual_media	0
2283	0.16	0	6	9	12	188	197	198	4	0	0	1	1	dados	01_menor_igual_media	0
2284	0.85	0	5	5	7	175	172	174	3	1	0	0	1	marketing/produto	01_menor_igual_media	0
2285	0.62	0	5	5	6	170	169	179	3	0	0	0	0	RH/financeiro	01_menor_igual_media	0
2286	0.67	1	2	3	7	155	154	157	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
2287	0.97	1	3	3	4	158	157	146	1	0	0	0	0	TI/suporte	01_menor_igual_media	0
2288	0.23	4	4	6	8	165	165	153	3	0	0	0	0	dados	01_menor_igual_media	0
2289	0.77	2	4	4	5	174	173	179	3	0	0	0	0	vendas	01_menor_igual_media	0
2290	0.71	0	3	6	11	174	170	173	2	0	0	0	0	TI/suporte	02_acima_media	0
2291	0.98	1	3	3	3	177	178	179	3	0	1	0	1	RH/financeiro	01_menor_igual_media	0
2292	0.3	2	4	7	7	157	154	147	4	1	0	0	1	dados	01_menor_igual_media	0
2293	0.22	0	2	2	6	150	153	150	3	0	1	0	1	marketing/produto	01_menor_igual_media	0
2294	0.69	0	3	3	3	181	187	194	4	0	0	0	1	marketing/produto	02_acima_media	0
2295	0.91	3	4	7	8	168	168	171	3	0	0	1	1	dados	01_menor_igual_media	0
2296	0.68	1	5	8	8	164	172	174	6	0	0	0	1	dados	01_menor_igual_media	0
2297	0.06	4	6	8	10	198	195	206	5	0	0	0	0	TI/suporte	01_menor_igual_media	0
