ID	SAFRA	IDADE	RENDA_MEDIA_MENSAL	TOTAL_INVESTIMENTOS	QTDE_CONSULTAS_CREDITO_12M	QTDE_CARTOES	QTDE_EMPRESTIMOS_12M	QTDE_CHEQUE_ESPECIAL_12M	QTDE_PGTOS_EM_ATRASO_12M	TOTAL_DIAS_ATRASO_12M	FLAG_PGTO_PARCIAL_12M	VALOR_PGTOS_12M	PERC_MEDIO_LIMITE_TOMADO_12M	RESPOSTA_MAU_BOM
0x21f42	Safra 1	35	7400	0	1	2	0	2	1	6	Sim	24074	0.14	1
0x21f4e	Safra 1	35	11700	6800	0	3	1	1	3	19	Nao	9108	0.15	1
0x21f5a	Safra 3	35	10800	1300	3	3	2	3	1	5	Sim	36918	0.05	0
0x21f6	Safra 2	35	17200	8000	0	3	0	1	2	14	Nao	18181	0.46	1
0x21f60	Safra 2	35	3300	300	0	1	0	2	1	1	Nao	9686	0	1
0x21f66	Safra 3	35	4000	1000	1	4	0	2	4	11	Sim	16859	0.08	1
0x21f7	Safra 2	35	9600	6100	0	2	0	1	1	1	Nao	7387	0.55	1
0x21f72	Safra 2	35	12800	0	0	4	0	0	2	10	Sim	12593	0.54	1
0x21f7e	Safra 2	35	9400	0	0	6	1	1	3	31	Sim	13274	0.74	1
0x21f8	Safra 3	35	4700	78600	5	2	0	3	3	9	Sim	18845	0.28	1
0x21f80	Safra 2	35	6300	100	0	4	1	1	3	22	Sim	8766	0.32	0
0x21f8a	Safra 2	35	19100	64800	7	5	3	3	3	37	Sim	8313	0.1	1
0x21f9	Safra 3	35	11900	100	1	3	1	2	17	69	Sim	10082	0.11	0
0x21f90	Safra 2	35	4900	0	1	4	0	2	3	9	Sim	14428	0.5	1
0x21f96	Safra 1	35	8400	61900	0	3	2	1	0	0	Nao	9186	0.75	1
0x21fa	Safra 2	35	5400	200	2	3	1	1	3	34	Sim	12545	0.02	1
0x21fa2	Safra 1	35	10600	39300	5	5	1	1	2	53	Sim	3060	0.17	0
0x21fae	Safra 2	35	5100	0	1	3	0	1	2	12	Sim	11399	0.25	1
0x21fb	Safra 1	35	6700	0	0	3	0	1	2	13	Sim	2451	0.73	1
0x21fb0	Safra 2	35	18100	66800	0	4	0	1	2	2	Sim	12082	0.49	1
0x21fba	Safra 2	35	7700	0	0	2	0	3	1	2	Sim	19806	0.12	1
0x21fc	Safra 2	35	4500	11900	1	3	0	2	2	11	Sim	23676	0.32	1
0x21fc0	Safra 1	35	8100	0	0	3	0	0	4	14	Nao	5073	0.06	0
0x21fc6	Safra 2	35	4900	10100	0	2	0	1	3	4	Nao	16418	0.07	1
0x21fcd	Safra 2	35	17800	0	3	6	1	3	2	32	Sim	5492	0.48	1
0x21fd	Safra 3	35	22900	178000	1	6	1	2	4	20	Sim	5317	0.21	1
0x21fd2	Safra 3	35	4800	1600	0	3	1	3	5	24	Sim	11998	0.01	0
0x21fde	Safra 1	35	15000	0	0	7	2	1	2	45	Sim	15616	0.68	0
0x21fea	Safra 3	35	16600	57500	7	4	3	6	3	11	Sim	10957	0.07	1
0x21ff6	Safra 1	35	15500	3300	0	4	0	1	2	8	Sim	32219	0.65	1
0x22002	Safra 1	35	8200	76100	0	2	0	0	3	7	Sim	17315	0.84	0
0x2200e	Safra 2	35	5400	100	1	3	2	2	4	33	Sim	14521	0.09	0
0x2201a	Safra 2	35	16300	3200	0	4	0	1	3	18	Sim	2665	0.12	1
0x2202	Safra 2	35	4700	3700	0	1	0	1	0	0	Sim	6612	0.04	1
0x22020	Safra 2	35	9400	56900	1	3	1	2	3	19	Sim	14068	0.03	1
0x22026	Safra 1	35	22700	50900	5	6	2	3	4	70	Sim	26693	0.69	1
0x2203	Safra 2	35	7400	2700	0	2	0	1	2	8	Nao	5212	0.03	1
0x22032	Safra 2	35	1100	300	0	2	0	3	1	5	Nao	16346	0.01	1
0x2203e	Safra 2	35	3600	0	0	4	0	2	4	4	Sim	12854	0.01	1
0x2204	Safra 2	35	15400	35200	2	3	1	2	3	143	Sim	33687	0.03	1
0x22040	Safra 3	35	23600	700	1	4	0	1	0	0	Nao	8551	0.04	1
0x2204a	Safra 1	35	7200	200	0	1	0	1	1	1	Nao	1271	0.02	1
0x2205	Safra 3	35	3000	0	0	2	0	0	2	5	Sim	13280	0.86	1
0x22050	Safra 3	35	3400	13100	2	3	0	4	5	18	Nao	3898	0.35	1
0x22056	Safra 2	35	20600	1200	0	3	1	2	7	64	Sim	38079	0.06	1
0x2206	Safra 3	35	6000	1000	0	1	0	1	1	1	Sim	9224	0.14	1
0x22062	Safra 1	35	17900	5000	0	2	0	1	1	9	Nao	15669	0.83	1
0x2206e	Safra 3	35	4900	5800	1	2	0	1	1	4	Nao	17829	0.72	1
0x2207	Safra 2	35	10400	28200	0	3	1	2	6	73	Sim	12691	0.07	1
0x22070	Safra 3	35	8000	100	1	3	2	2	16	51	Sim	5499	0.59	1
0x2207a	Safra 2	35	8500	0	0	2	0	1	4	9	Nao	6447	0.14	1
0x2208	Safra 2	35	2600	0	0	2	0	1	1	2	Nao	12703	0.47	1
0x22080	Safra 2	35	21800	51100	0	2	0	2	2	5	Sim	23599	0.1	1
0x22086	Safra 2	35	12800	11200	1	4	0	2	3	14	Sim	14889	0.14	0
0x2209	Safra 2	35	9100	0	0	4	0	1	6	10	Sim	27428	0.06	1
0x22092	Safra 1	35	13700	30100	0	1	0	0	0	0	Nao	14502	0.12	1
0x2209e	Safra 3	35	18900	39400	0	3	0	1	7	18	Sim	7774	0.3	0
0x220aa	Safra 1	35	4500	23300	1	2	0	1	2	8	Nao	3456	0.07	1
0x220b6	Safra 3	35	5700	0	1	3	1	2	2	15	Sim	15848	0.47	1
0x220c2	Safra 2	35	8000	7100	0	1	0	1	0	0	Nao	17307	0.68	1
0x220ce	Safra 2	35	12800	100	0	1	0	1	0	0	Nao	3641	0.93	1
0x220da	Safra 1	35	6200	23100	1	2	0	2	3	3	Nao	3268	0.01	1
0x220df	Safra 2	35	9400	49700	0	2	0	1	2	3	Nao	16632	0.63	1
0x220e	Safra 1	35	5500	0	2	4	0	2	4	11	Sim	40223	0.39	1
0x220e0	Safra 1	35	7800	100	1	1	0	1	1	1	Sim	17458	0.29	1
0x220e6	Safra 3	35	4900	100	1	1	0	2	0	0	Nao	9768	0.12	1
0x220f	Safra 2	35	6000	0	1	4	0	2	3	13	Sim	13444	0.68	1
0x220f2	Safra 3	35	21100	15200	0	1	0	1	0	0	Nao	4077	0.84	1
0x220fe	Safra 1	35	24300	24600	0	3	0	2	3	12	Sim	23402	0.29	1
0x2210	Safra 1	35	12200	87900	8	1	0	1	0	0	Sim	7436	0.23	1
0x22100	Safra 2	35	12800	7100	2	5	1	2	4	63	Sim	8988	0.46	0
0x2210a	Safra 1	35	8900	71500	0	1	0	3	1	1	Nao	3735	0.29	1
0x2211	Safra 3	35	1600	0	0	3	2	1	0	0	Nao	15541	0.32	1
0x22110	Safra 3	35	9000	4600	3	5	1	2	4	8	Sim	46405	0.02	1
0x22116	Safra 1	35	3300	0	1	2	0	2	2	5	Nao	7076	0.79	1
0x2212	Safra 2	35	20700	14300	0	4	0	3	2	3	Sim	16112	0.03	1
0x22122	Safra 2	35	7000	3900	2	4	0	1	1	1	Nao	8203	0.3	1
0x2212e	Safra 1	35	5200	1600	0	1	0	0	0	0	Nao	11332	0.13	1
0x2213	Safra 1	35	9300	2500	0	3	1	1	2	29	Sim	3275	0.08	0
0x22130	Safra 3	35	4200	800	1	2	0	2	1	7	Sim	29643	0.12	1
0x2213a	Safra 1	35	3500	500	1	2	0	0	1	2	Nao	21723	0.25	1
0x2214	Safra 3	35	4900	0	1	3	1	2	3	30	Sim	6330	0.35	1
0x22140	Safra 3	35	9300	0	1	3	1	2	5	48	Sim	32129	0.55	1
0x22146	Safra 3	35	14400	1000	0	2	0	0	2	5	Nao	1231	0.64	1
0x2215	Safra 3	35	2800	16900	0	3	1	1	3	19	Nao	14304	0.06	1
0x22152	Safra 1	35	5100	0	1	3	0	2	2	7	Sim	13540	0.73	1
0x2215e	Safra 3	35	3100	0	0	1	0	3	0	0	Nao	8033	0.42	1
0x2216a	Safra 2	35	9000	0	1	2	0	2	4	9	Sim	28162	0.28	1
0x22176	Safra 3	35	5200	700	1	1	0	1	0	0	Nao	0	0	1
0x22182	Safra 3	35	16000	0	0	2	0	1	2	2	Nao	14844	0.15	1
0x2218e	Safra 2	35	3600	300	0	1	0	1	0	0	Nao	13342	0.67	1
0x2219a	Safra 2	35	11700	300	0	3	1	1	2	42	Sim	1407	0.45	0
0x221a	Safra 2	35	15500	95000	0	1	0	1	0	0	Nao	7947	0.05	1
0x221a0	Safra 1	35	5400	4300	1	2	0	1	1	7	Nao	5871	0.46	1
0x221a6	Safra 1	35	24600	200	0	1	0	2	1	1	Sim	16686	0.22	1
0x221b	Safra 2	35	15300	38300	0	3	0	3	3	16	Nao	7126	0.14	0
0x221b2	Safra 1	35	4600	19900	1	3	0	1	3	10	Sim	23309	0.02	1
0x221be	Safra 2	35	6800	7400	2	3	1	2	3	22	Sim	27000	0.64	1
0x221c	Safra 2	35	7000	200	1	3	2	4	1	29	Sim	23046	0.46	1
0x221c0	Safra 2	35	2000	72600	0	1	0	1	0	0	Nao	10517	0.13	1
0x221ca	Safra 1	35	3900	100	0	1	0	0	0	0	Nao	15340	0.12	1
0x221d	Safra 3	35	7200	100	0	4	0	3	0	0	Sim	29233	0.54	1
0x221d0	Safra 1	35	15100	67900	0	3	1	1	3	19	Nao	16794	0.14	1
0x221d6	Safra 2	35	10200	14500	4	5	1	3	3	3	Sim	25792	0.26	1
0x221e	Safra 2	35	2400	300	0	2	0	2	1	4	Nao	13098	0.45	1
0x221e2	Safra 3	35	3400	0	1	9	3	2	3	21	Sim	26609	0.05	1
0x221ee	Safra 1	35	2000	0	0	2	0	1	2	2	Nao	10442	0.47	1
0x221f	Safra 3	35	3100	8900	0	2	0	1	5	5	Sim	26685	0.07	1
0x221f0	Safra 2	35	3800	1300	0	2	0	2	2	2	Sim	10910	0.1	1
0x221fa	Safra 2	35	16400	0	0	2	0	0	3	5	Nao	4407	0.18	1
0x2220	Safra 1	35	9100	81300	0	2	0	0	2	2	Nao	8989	0.51	1
0x22200	Safra 1	35	6000	300	0	3	1	1	3	23	Nao	7013	0	1
0x22206	Safra 3	35	10700	16400	0	2	0	1	1	1	Sim	17445	0.43	1
0x2221	Safra 2	35	5600	0	1	7	2	2	2	59	Sim	15435	0.15	1
0x22212	Safra 3	35	3800	2900	0	4	0	0	1	3	Sim	30991	0.25	1
0x2221e	Safra 2	35	7500	4800	0	1	0	1	0	0	Nao	0	0	1
0x2222a	Safra 1	35	18800	9500	2	5	1	1	5	14	Sim	9389	0.65	1
0x22236	Safra 1	35	4600	0	1	5	1	2	9	47	Sim	14487	0.02	0
0x22242	Safra 3	35	10200	37200	5	7	2	5	10	180	Sim	5208	0.27	0
0x2224e	Safra 1	35	8900	42800	5	4	0	3	3	11	Sim	30646	0.21	1
0x2225a	Safra 1	35	6300	16900	2	4	0	2	1	1	Nao	15615	0.04	1
0x2226	Safra 1	35	2400	0	0	4	0	1	1	1	Sim	26417	0.09	1
0x22260	Safra 1	35	8700	0	0	4	0	1	1	1	Sim	37914	0.18	1
0x22266	Safra 3	35	3000	7700	0	1	0	0	0	0	Sim	5289	0	1
0x2226a	Safra 1	35	3700	2100	2	3	1	2	1	1	Sim	24498	0.01	1
0x2226b	Safra 2	35	5200	5700	0	2	0	1	3	6	Sim	13265	0.18	1
0x2227	Safra 2	35	3000	11100	0	3	0	1	3	17	Sim	10352	0.43	1
0x22272	Safra 1	35	2000	0	0	2	0	1	2	4	Nao	7087	0.08	1
0x2227e	Safra 3	35	3100	4300	0	3	0	1	3	18	Sim	11572	0.08	1
0x2228	Safra 2	35	10200	134900	1	1	0	1	0	0	Nao	9570	0.18	1
0x22280	Safra 1	35	4600	0	1	4	1	4	2	22	Sim	13365	0.38	0
0x2228a	Safra 2	35	8600	0	1	3	1	2	9	50	Sim	12838	0.05	0
0x2229	Safra 1	35	15900	17100	0	3	1	1	2	22	Sim	10372	0.53	1
0x22290	Safra 3	35	7000	0	0	7	0	1	1	1	Sim	22192	0.45	1
0x22296	Safra 3	35	7500	100	0	2	0	1	2	2	Nao	5194	0.04	1
0x222a	Safra 1	35	16100	14200	0	1	0	1	0	0	Nao	11089	0.14	1
0x222a2	Safra 1	35	4700	0	1	4	0	4	3	16	Sim	21333	0.2	0
0x222ae	Safra 2	35	11000	0	0	1	0	1	0	0	Nao	13709	0.02	1
0x222af	Safra 2	35	3900	13300	2	1	0	1	1	1	Nao	17443	0.26	1
0x222b	Safra 3	35	3500	2700	1	2	0	1	4	9	Sim	14204	0.47	0
0x222b0	Safra 2	35	13900	0	0	4	3	1	3	19	Sim	30276	0.86	0
0x222ba	Safra 2	35	8900	4000	0	1	0	1	0	0	Nao	10936	0.04	1
0x222c	Safra 3	35	7200	0	0	4	0	1	0	0	Sim	29218	0.47	1
0x222c0	Safra 2	35	13000	200	0	3	1	1	9	28	Sim	24488	0	0
0x222c6	Safra 2	35	11300	3600	0	4	0	1	1	13	Nao	15400	0.05	1
0x222d	Safra 2	35	4100	100	1	3	1	1	3	24	Sim	27005	0.17	1
0x222d2	Safra 2	35	14800	5400	0	2	0	1	2	2	Sim	9998	0.62	1
0x222de	Safra 1	35	17400	33300	5	5	2	3	5	81	Sim	19955	0.14	0
0x222ea	Safra 2	35	5800	0	1	5	1	2	4	53	Sim	8966	0.03	1
0x222f6	Safra 2	35	5000	100	1	2	0	1	1	1	Nao	8823	0.66	0
0x22302	Safra 1	35	11800	0	0	5	1	1	3	35	Sim	17640	0.14	0
0x2230e	Safra 3	35	14600	6200	0	5	2	1	7	48	Sim	19517	0.73	1
0x2231a	Safra 3	35	1900	3000	0	1	0	1	0	0	Nao	4505	0.94	1
0x2232	Safra 2	35	4100	24400	1	2	0	1	1	6	Sim	23507	0.27	1
0x22320	Safra 2	35	4900	0	2	4	0	2	5	14	Sim	9805	0.01	1
0x22326	Safra 1	35	9500	0	0	6	1	2	2	36	Sim	21021	0.62	1
0x2233	Safra 2	35	8800	12900	3	2	0	1	1	2	Nao	18315	0.54	1
0x22332	Safra 1	35	7000	200	1	3	1	2	3	14	Sim	28178	0.65	1
0x2233e	Safra 3	35	6400	1200	0	3	1	1	3	21	Sim	26355	0.71	1
0x2234	Safra 1	35	4200	106200	1	1	0	1	0	0	Nao	0	0	1
0x22340	Safra 1	35	23400	24700	4	3	1	3	9	10	Sim	19229	0.32	1
0x2234a	Safra 2	35	3000	0	0	2	0	0	3	3	Sim	14065	0.56	1
0x2235	Safra 2	35	11500	11100	2	12	2	4	5	49	Sim	7990	0.46	1
0x22350	Safra 1	35	7300	100	0	4	0	1	2	15	Sim	19564	0.67	1
0x22356	Safra 3	35	15600	900	0	4	0	1	1	6	Sim	20727	0.01	1
0x2236	Safra 3	35	8900	0	0	1	0	3	0	0	Sim	10615	0.46	1
0x22362	Safra 2	35	10100	32000	4	7	2	3	5	48	Sim	20653	0.09	1
0x2236e	Safra 3	35	11100	7700	0	2	0	0	1	2	Nao	5466	0.42	1
0x2237	Safra 2	35	6200	2800	3	4	1	2	2	31	Sim	26032	0.24	1
0x22370	Safra 3	35	10900	0	3	6	1	3	10	51	Sim	25556	0.55	1
0x2237a	Safra 3	35	3200	15200	0	4	0	1	1	6	Sim	11750	0.03	1
0x2238	Safra 3	35	13900	1900	0	5	1	1	3	41	Sim	16514	0.11	1
0x22380	Safra 2	35	6100	16400	2	4	0	2	1	3	Sim	16844	0.28	1
0x22386	Safra 2	35	7300	41800	4	1	0	3	0	0	Nao	3175	0.06	0
0x2239	Safra 1	35	7400	200	2	5	1	2	2	69	Sim	16773	0.04	0
0x22392	Safra 1	35	2600	1200	0	4	0	1	1	5	Sim	12563	0.46	1
0x2239e	Safra 1	35	6200	0	1	5	1	2	2	14	Sim	18132	0.06	1
0x223aa	Safra 1	35	6100	0	0	1	0	1	0	0	Nao	0	0	0
0x223b6	Safra 1	35	6600	0	0	3	2	1	1	1	Nao	8573	0.67	1
0x223b9	Safra 2	35	2300	6400	0	2	0	3	3	4	Nao	11779	0.11	1
0x223ba	Safra 2	35	7700	800	1	2	0	4	2	6	Sim	28826	0.27	1
0x223c2	Safra 3	35	13300	18900	2	8	1	2	3	77	Sim	18741	0.2	1
0x223ce	Safra 2	35	1400	0	0	4	0	2	1	1	Nao	14887	0.05	1
0x223cf	Safra 3	35	8700	0	2	5	1	4	3	23	Sim	13724	0.07	1
0x223d0	Safra 2	35	8400	0	0	3	0	1	2	16	Sim	14728	0.83	1
0x223da	Safra 1	35	5500	600	0	1	0	1	0	0	Sim	15909	0.02	1
0x223e	Safra 2	35	7500	200	0	5	1	1	2	11	Sim	21298	0.13	1
0x223e0	Safra 3	35	12900	54700	5	1	0	5	1	1	Sim	7341	0.27	1
0x223e6	Safra 2	35	15200	157100	1	4	1	2	2	25	Sim	8179	0.65	1
0x223e8	Safra 1	35	7900	37000	4	1	0	5	0	0	Nao	6009	0.24	1
0x223e9	Safra 3	35	6700	100	1	2	0	2	2	3	Sim	22836	0.13	1
0x223f	Safra 3	35	8600	2200	3	5	2	2	3	31	Sim	38209	0.04	0
0x223f2	Safra 3	35	4700	0	1	3	1	2	2	15	Sim	26175	0.53	1
0x223f6	Safra 2	35	13600	62900	0	2	0	1	2	3	Nao	9272	0.32	1
0x223f7	Safra 1	35	8700	800	0	1	0	1	0	0	Nao	9695	0.4	0
0x223fe	Safra 3	35	7000	13900	3	4	0	1	0	0	Nao	13598	0.09	1
0x2240	Safra 1	35	7800	6000	1	2	0	1	1	3	Sim	7741	0.17	1
0x22400	Safra 1	35	3900	200	1	3	0	1	3	10	Nao	10586	0.01	1
0x2240a	Safra 2	35	19400	27100	0	3	2	0	3	3	Nao	13404	0.91	1
0x2241	Safra 3	35	16000	18400	5	3	1	3	6	28	Sim	7725	0.14	1
0x22410	Safra 2	35	2100	2800	0	2	0	1	2	2	Nao	7223	0.27	1
0x22416	Safra 3	35	8600	200	1	5	3	2	2	27	Sim	20732	0.26	1
0x2242	Safra 3	35	21900	4400	0	2	0	1	2	8	Sim	17115	0.35	1
0x22422	Safra 3	35	5600	14400	0	4	1	1	1	21	Nao	3153	0.36	1
0x2242e	Safra 2	35	11400	6900	0	2	0	3	2	7	Nao	14061	0.38	0
0x2243	Safra 3	35	4100	600	2	3	0	1	6	18	Sim	22308	0.43	1
0x22430	Safra 2	35	4800	300	2	2	0	2	2	3	Sim	27094	0.44	1
0x2243a	Safra 1	35	3700	0	0	3	0	1	2	10	Nao	5296	0.19	1
0x2244	Safra 3	35	12100	22300	0	2	0	1	3	5	Nao	18320	0.73	1
0x22440	Safra 2	35	29900	40000	0	2	0	0	1	3	Nao	2973	0.23	1
0x22446	Safra 3	35	14400	300	0	2	0	1	2	4	Nao	5470	0.3	1
0x2245	Safra 3	35	2600	300	0	2	0	1	2	2	Sim	9366	0.66	1
0x22452	Safra 2	35	3700	0	0	2	0	1	2	8	Nao	9384	0.2	1
0x2245e	Safra 3	35	1500	24400	1	1	0	2	0	0	Nao	0	0	1
0x2246a	Safra 2	35	11600	61700	5	4	3	3	3	10	Sim	77550	0.53	1
0x22476	Safra 1	35	1600	29400	0	7	0	1	1	1	Nao	7476	0.41	1
0x22482	Safra 3	35	5300	100	1	5	3	2	5	32	Sim	64119	0.23	0
0x2248e	Safra 3	35	2500	21500	0	1	0	1	1	1	Nao	17891	0.07	1
0x2249a	Safra 1	35	5700	1400	1	5	1	2	19	85	Sim	9646	0.13	0
0x224a	Safra 3	35	12500	72900	4	2	0	1	1	3	Nao	10228	0.11	1
0x224a0	Safra 2	35	4100	0	1	3	1	2	2	26	Sim	31104	0.62	1
0x224a6	Safra 3	35	8800	4000	1	4	0	2	2	2	Sim	29983	0.13	1
0x224b	Safra 2	35	6700	3300	2	9	1	2	5	48	Sim	27671	0.83	1
0x224b2	Safra 1	35	4500	100	0	3	1	1	1	31	Sim	6063	0.22	1
0x224be	Safra 3	35	6600	300	2	5	2	2	3	40	Sim	11141	0.05	0
0x224c	Safra 1	35	5100	0	1	1	0	2	0	0	Nao	4928	0.6	1
0x224c0	Safra 1	35	2700	0	2	1	0	1	0	0	Sim	31050	0.14	1
0x224ca	Safra 1	35	6200	0	0	4	0	1	3	15	Sim	13307	0.02	1
0x224d	Safra 2	35	6700	2600	2	4	0	2	3	9	Sim	29470	0.3	0
0x224d0	Safra 3	35	17200	42400	2	6	1	2	2	19	Sim	22399	0.27	0
0x224d6	Safra 2	35	4100	8400	0	1	0	0	0	0	Nao	8605	0.48	1
0x224e	Safra 3	35	10700	25400	0	4	0	1	1	5	Sim	20891	0.41	1
0x224e2	Safra 2	35	3100	20300	0	1	0	0	0	0	Nao	6839	0.21	0
0x224ee	Safra 2	35	1200	13000	0	1	0	3	0	0	Nao	17321	0.15	1
0x224f	Safra 3	35	22400	58800	0	3	0	0	1	16	Sim	18734	0.01	1
0x224f0	Safra 1	35	12200	47900	1	3	0	2	5	16	Sim	16205	0	1
0x224f1	Safra 1	35	19600	0	0	2	0	3	2	8	Nao	9950	0.17	1
0x224f2	Safra 3	35	13600	71600	0	2	0	3	0	0	Nao	15658	0.49	1
0x224fa	Safra 1	35	9300	7500	1	7	1	3	3	43	Sim	28428	0.05	1
0x2250	Safra 1	35	5600	2300	1	2	0	2	1	3	Nao	11195	0.18	1
0x22500	Safra 2	35	10600	500	0	1	0	0	1	1	Nao	14056	0.17	1
0x22506	Safra 3	35	14900	200	0	5	1	3	2	20	Sim	30050	0.3	1
0x2251	Safra 1	35	6100	400	1	5	1	2	1	7	Sim	22759	0.04	1
0x22512	Safra 3	35	4200	0	0	1	0	1	1	1	Nao	8250	0.4	1
0x2251e	Safra 3	35	16400	59400	2	1	0	4	0	0	Sim	1387	0.06	1
0x2252a	Safra 1	35	5200	0	2	2	0	4	1	6	Sim	35153	0.08	1
0x22536	Safra 3	35	3500	600	1	1	0	2	0	0	Sim	0	0	1
0x22542	Safra 2	35	8400	1000	0	2	0	2	1	6	Sim	23036	0.12	1
0x2254e	Safra 2	35	3600	0	0	11	0	2	2	4	Sim	28279	0.47	1
0x2255a	Safra 1	35	6600	0	0	6	2	1	6	120	Sim	11577	0.57	1
0x2256	Safra 2	35	7700	19300	0	4	0	0	3	10	Nao	1257	0.69	1
0x22560	Safra 2	35	6300	5100	1	5	1	2	5	9	Sim	19815	0.07	1
0x22566	Safra 3	35	6600	7900	0	1	0	1	0	0	Nao	3806	0.41	1
0x2257	Safra 1	35	15000	4200	0	4	0	1	1	7	Sim	17649	0.59	1
0x22572	Safra 2	35	3200	21300	0	4	0	1	1	1	Sim	19385	0.15	1
0x2257e	Safra 1	35	10000	2900	0	2	0	1	2	2	Nao	8610	0.03	1
0x2258	Safra 2	35	31900	600	1	2	0	1	2	2	Sim	2264	0.26	1
0x22580	Safra 2	35	3700	100	1	2	0	2	1	3	Sim	32617	0.01	1
0x2258a	Safra 2	35	6900	200	1	3	1	2	1	17	Sim	16391	0.06	1
0x2258b	Safra 1	35	6100	100	2	6	3	2	3	37	Sim	26221	0.59	1
0x2259	Safra 2	35	7100	119600	0	2	0	2	1	2	Nao	11873	0.23	1
0x22590	Safra 3	35	13200	0	0	2	0	1	1	4	Nao	11880	0.58	1
0x22596	Safra 3	35	9400	21500	2	6	1	4	2	28	Sim	24757	0.48	1
0x225a	Safra 1	35	2800	0	0	2	0	1	1	2	Sim	27197	0.57	1
0x225a2	Safra 3	35	6900	44800	4	2	0	0	1	3	Nao	7057	0.08	1
0x225ae	Safra 1	35	8400	900	0	2	0	1	1	5	Sim	22009	0.27	1
0x225b	Safra 3	35	3900	2300	0	3	1	2	5	24	Sim	12790	0.04	0
0x225b0	Safra 3	35	2900	1700	0	2	0	1	1	1	Nao	4745	0.29	1
0x225ba	Safra 1	35	1500	0	0	2	0	1	2	2	Nao	4624	0.91	1
0x225c	Safra 1	35	7000	4000	2	5	1	4	4	40	Sim	5168	0.53	1
0x225c0	Safra 3	35	17800	5700	0	3	1	1	12	46	Sim	43391	0.65	1
0x225c6	Safra 3	35	4000	0	0	4	0	1	2	6	Sim	16855	0.61	0
0x225d	Safra 2	35	4700	0	1	6	1	2	2	44	Sim	36519	0.64	1
0x225d2	Safra 2	35	9900	5400	0	3	0	1	2	10	Sim	19762	0.1	1
0x225de	Safra 1	35	20900	1400	1	4	1	2	2	31	Sim	58617	0.35	1
0x225ea	Safra 1	35	4700	0	1	3	0	1	2	11	Sim	2437	0.01	1
0x225f6	Safra 1	35	3300	700	1	2	0	1	3	6	Sim	26450	0.03	1
0x22602	Safra 1	35	6200	400	2	2	0	2	1	3	Sim	22261	0.3	1
0x2260e	Safra 2	35	14900	0	0	6	1	2	2	36	Sim	45929	0.44	1
0x2261a	Safra 1	35	13600	47200	0	2	0	0	2	3	Nao	3282	0.21	0
0x2261b	Safra 2	35	16100	12300	0	4	0	3	1	1	Sim	26394	0	1
0x2262	Safra 2	35	5000	0	0	5	2	2	7	74	Sim	23930	0.21	1
0x22620	Safra 2	35	6300	0	2	3	2	2	4	51	Sim	4689	0.63	1
0x22626	Safra 2	35	1800	100	1	1	0	1	0	0	Sim	0	0	1
0x2263	Safra 2	35	2000	43800	0	1	0	1	0	0	Sim	7367	0.09	1
0x22632	Safra 1	35	10000	13200	1	4	0	3	2	6	Nao	16285	0	1
0x2263e	Safra 2	35	7500	83400	3	2	0	4	3	9	Nao	1477	0.49	1
0x2264	Safra 3	35	10700	27300	0	4	1	1	3	22	Sim	21623	0.28	1
0x22640	Safra 3	35	2800	100	0	2	0	1	1	3	Nao	6172	0.02	1
0x2264a	Safra 3	35	5800	113600	1	5	0	2	2	12	Sim	24854	0.59	1
0x2265	Safra 2	35	7600	300	2	5	1	2	2	51	Sim	38090	0	1
0x22650	Safra 2	35	22900	100	1	5	2	2	2	122	Sim	7258	0.49	1
0x22656	Safra 3	35	3100	0	0	2	0	1	1	4	Nao	3986	0.4	1
0x2266	Safra 3	35	6800	1100	1	2	0	1	3	8	Nao	3110	0.56	1
0x22662	Safra 1	35	6900	0	2	6	2	2	2	6	Sim	3556	0.19	0
0x2266e	Safra 2	35	5100	42400	1	1	0	1	0	0	Nao	5748	0.32	1
0x2267	Safra 2	35	10800	40000	0	4	0	1	2	6	Nao	6383	0.71	1
0x22670	Safra 2	35	3000	900	0	1	0	1	0	0	Nao	8137	0.6	0
0x2267a	Safra 2	35	15000	16600	0	1	0	0	1	1	Nao	12532	0.2	1
0x2268	Safra 3	35	5700	0	1	7	0	2	0	0	Sim	15832	0.16	1
0x22680	Safra 2	35	3300	0	1	3	1	2	2	10	Sim	10735	0.06	1
0x22686	Safra 3	35	6800	0	0	2	0	1	2	3	Sim	9786	0.03	1
0x2269	Safra 3	35	3400	1100	1	4	0	1	1	1	Nao	8906	0.2	1
0x22692	Safra 2	35	6200	0	1	2	0	2	3	4	Sim	12139	0	0
0x2269e	Safra 2	35	4100	200	0	1	0	0	0	0	Nao	8043	0.64	1
0x226aa	Safra 1	35	3400	1200	0	1	0	2	0	0	Nao	5146	0.76	1
0x226b6	Safra 2	35	11800	50200	4	1	0	3	0	0	Sim	2169	0.69	1
0x226c2	Safra 1	35	16100	37500	0	3	0	1	2	13	Sim	33618	0.28	0
0x226ce	Safra 3	35	12500	59500	0	1	0	1	0	0	Nao	10561	0.54	1
0x226da	Safra 2	35	4600	0	1	3	2	2	1	1	Sim	15921	0.14	0
0x226e	Safra 3	35	4900	0	0	2	0	1	1	1	Sim	17052	0.6	1
0x226e0	Safra 3	35	5900	0	0	5	1	3	3	12	Sim	14483	0.33	1
0x226e1	Safra 1	35	10600	400	2	3	0	2	5	15	Sim	2469	0.34	1
