id_titulo	categoria	qtde_paginas	edicao	tipo_capa	densidade_papel	cor	ano	preco
09316	Gestao	168	Reedicao	Flexivel	Alta	Preto	2018-2020	58.75
09317	Literatura	218	Reedicao	Dura	Baixa	Cores	2021-2023	64.55
09318	Autoajuda	215	Reedicao	Flexivel	Baixa	Preto	2021-2023	14.97
09319	Ciencias	666	Reedicao	Flexivel	Baixa	Preto	2021-2023	84.53
09320	Gestao	752	Reedicao	Dura	Baixa	Preto	2021-2023	104.44
09321	Gestao	325	Reedicao	Dura	Baixa	Preto	Até 2017	53.98
09322	Viagem	529	Original	Dura	Alta	Preto	Até 2017	52.82
09323	Autoajuda	223	Reedicao	Flexivel	Baixa	Preto	Até 2017	7.37
09324	Literatura	411	Reedicao	Dura	Baixa	Preto	Até 2017	52.19
09325	Ciencias	367	Original	Flexivel	Baixa	Preto	2021-2023	57.75
09326	Gestao	538	Reedicao	Flexivel	Baixa	Preto	Até 2017	36.95
09327	Gestao	387	Reedicao	Flexivel	Baixa	Preto	Até 2017	45.91
09328	Literatura	754	Original	Flexivel	Baixa	Cores	Até 2017	90.03
09329	Espiritualidade	275	Reedicao	Flexivel	Baixa	Preto	2021-2023	45.29
09330	Infantil	346	Reedicao	Flexivel	Alta	Cores	2018-2020	39.55
09331	Universitario	1308	Reedicao	Dura	Alta	Cores	2021-2023	184.65
09332	Ciencias	403	Original	Dura	Baixa	Preto	2018-2020	60.40
09333	Infantil	529	Reedicao	Dura	Alta	Preto	2018-2020	78.59
09334	Autoajuda	221	Original	Flexivel	Baixa	Preto	2018-2020	25.66
09335	Autoajuda	549	Reedicao	Dura	Baixa	Preto	Até 2017	66.75
09336	Autoajuda	593	Original	Dura	Baixa	Preto	2018-2020	74.70
09337	Ciencias	504	Reedicao	Flexivel	Baixa	Preto	Até 2017	46.67
09338	Historia	315	Original	Flexivel	Baixa	Preto	2018-2020	43.11
09339	Ciencias	465	Reedicao	Flexivel	Alta	Preto	Até 2017	60.12
09340	Artes	426	Reedicao	Dura	Alta	Preto	Até 2017	57.52
09341	Gestao	294	Reedicao	Flexivel	Baixa	Preto	2018-2020	47.69
09342	Universitario	607	Original	Dura	Baixa	Cores	Até 2017	102.69
09343	Infantil	337	Reedicao	Flexivel	Alta	Cores	2018-2020	45.09
09344	Gestao	249	Original	Flexivel	Baixa	Preto	Até 2017	35.72
09345	Infantil	543	Reedicao	Dura	Alta	Preto	Até 2017	71.63
09346	Biografia	430	Original	Flexivel	Alta	Cores	Até 2017	72.11
09347	Biografia	431	Original	Dura	Baixa	Preto	2018-2020	61.35
09348	Gestao	312	Original	Dura	Baixa	Cores	2018-2020	44.62
09349	Gestao	178	Original	Flexivel	Baixa	Preto	Até 2017	29.60
09350	Culinaria	785	Reedicao	Dura	Baixa	Cores	Até 2017	84.13
09351	Viagem	586	Reedicao	Flexivel	Baixa	Cores	2021-2023	84.60
09352	Espiritualidade	425	Reedicao	Flexivel	Baixa	Preto	Até 2017	29.04
09353	Ciencias	594	Reedicao	Flexivel	Baixa	Preto	Até 2017	79.38
09354	Biografia	308	Reedicao	Flexivel	Baixa	Cores	Até 2017	48.09
09355	Historia	135	Original	Flexivel	Baixa	Preto	Até 2017	27.10
09356	Infantil	102	Reedicao	Flexivel	Alta	Cores	2021-2023	59.41
09357	Infantil	452	Original	Dura	Alta	Cores	Até 2017	86.62
09358	Biografia	346	Original	Flexivel	Baixa	Cores	Até 2017	70.42
09359	Artes	738	Original	Dura	Baixa	Cores	2018-2020	95.62
09360	Espiritualidade	517	Original	Flexivel	Baixa	Preto	Até 2017	54.43
09361	Culinaria	467	Original	Dura	Baixa	Cores	Até 2017	52.45
09362	Literatura	279	Reedicao	Flexivel	Baixa	Preto	Até 2017	15.34
09363	Ciencias	564	Reedicao	Flexivel	Alta	Preto	Até 2017	87.33
09364	Literatura	434	Original	Flexivel	Baixa	Preto	2018-2020	52.27
09365	Artes	207	Reedicao	Dura	Baixa	Cores	2021-2023	53.19
09366	Historia	58	Original	Flexivel	Baixa	Preto	Até 2017	20.06
09367	Universitario	611	Original	Dura	Baixa	Cores	2018-2020	107.67
09368	Viagem	555	Original	Flexivel	Baixa	Cores	Até 2017	62.02
09369	Gestao	326	Reedicao	Flexivel	Baixa	Preto	Até 2017	48.80
09370	Infantil	296	Reedicao	Dura	Alta	Preto	2018-2020	65.19
09371	Espiritualidade	432	Reedicao	Flexivel	Baixa	Preto	Até 2017	38.56
09372	Culinaria	415	Original	Dura	Baixa	Preto	2018-2020	42.13
09373	Infantil	522	Original	Flexivel	Baixa	Cores	2021-2023	76.95
09374	Literatura	607	Reedicao	Flexivel	Baixa	Preto	Até 2017	61.35
09375	Espiritualidade	309	Original	Flexivel	Baixa	Preto	2018-2020	59.07
09376	Autoajuda	415	Original	Flexivel	Baixa	Preto	Até 2017	27.27
09377	Autoajuda	274	Reedicao	Flexivel	Baixa	Preto	2018-2020	38.21
09378	Gestao	291	Reedicao	Flexivel	Baixa	Preto	2021-2023	47.31
09379	Historia	168	Original	Flexivel	Baixa	Preto	2018-2020	29.40
09380	Autoajuda	183	Reedicao	Flexivel	Baixa	Preto	Até 2017	32.22
09381	Ciencias	440	Original	Flexivel	Baixa	Preto	2021-2023	63.02
09382	Biografia	512	Reedicao	Dura	Alta	Cores	2018-2020	75.48
09383	Autoajuda	113	Reedicao	Flexivel	Baixa	Preto	2021-2023	8.98
09384	Espiritualidade	178	Reedicao	Flexivel	Baixa	Preto	2018-2020	-0.13
09385	Literatura	499	Reedicao	Flexivel	Baixa	Preto	Até 2017	50.27
09386	Espiritualidade	409	Reedicao	Flexivel	Alta	Preto	Até 2017	35.49
09387	Universitario	435	Reedicao	Dura	Baixa	Preto	2018-2020	97.22
09388	Historia	448	Reedicao	Flexivel	Baixa	Preto	Até 2017	48.09
09389	Ciencias	494	Original	Dura	Baixa	Preto	Até 2017	74.06
09390	Artes	592	Original	Dura	Baixa	Preto	Até 2017	57.30
09391	Culinaria	393	Reedicao	Dura	Alta	Preto	2018-2020	68.97
09392	Biografia	488	Original	Dura	Alta	Preto	Até 2017	110.28
09393	Artes	225	Original	Flexivel	Baixa	Preto	Até 2017	37.11
09394	Culinaria	450	Reedicao	Flexivel	Alta	Preto	2018-2020	67.73
09395	Gestao	304	Reedicao	Dura	Alta	Preto	Até 2017	48.21
09396	Historia	173	Reedicao	Flexivel	Baixa	Preto	2018-2020	25.85
09397	Autoajuda	314	Reedicao	Flexivel	Baixa	Cores	2021-2023	30.61
09398	Gestao	326	Reedicao	Flexivel	Baixa	Preto	2021-2023	40.39
09399	Artes	384	Original	Dura	Alta	Cores	2018-2020	69.97
09400	Infantil	400	Original	Flexivel	Baixa	Cores	Até 2017	63.53
09401	Historia	320	Reedicao	Flexivel	Baixa	Preto	2021-2023	49.06
09402	Ciencias	576	Original	Flexivel	Baixa	Preto	Até 2017	78.97
09403	Espiritualidade	253	Reedicao	Flexivel	Baixa	Preto	Até 2017	22.88
09404	Biografia	585	Reedicao	Flexivel	Alta	Preto	Até 2017	83.57
09405	Gestao	243	Reedicao	Flexivel	Baixa	Preto	Até 2017	38.75
09406	Biografia	735	Reedicao	Flexivel	Baixa	Preto	2018-2020	82.20
09407	Autoajuda	184	Reedicao	Flexivel	Baixa	Preto	Até 2017	18.12
09408	Culinaria	396	Original	Flexivel	Baixa	Preto	Até 2017	41.94
09409	Infantil	537	Original	Dura	Alta	Preto	2018-2020	55.04
09410	Culinaria	185	Reedicao	Dura	Alta	Preto	2021-2023	67.11
09411	Artes	394	Original	Dura	Alta	Preto	2021-2023	53.82
09412	Espiritualidade	53	Reedicao	Flexivel	Baixa	Preto	Até 2017	2.22
09413	Autoajuda	352	Reedicao	Flexivel	Alta	Preto	2021-2023	89.17
09414	Literatura	709	Original	Dura	Alta	Preto	Até 2017	85.49
09415	Culinaria	571	Reedicao	Dura	Baixa	Cores	Até 2017	85.33
09416	Autoajuda	421	Reedicao	Flexivel	Baixa	Preto	2018-2020	52.52
09417	Gestao	662	Reedicao	Flexivel	Baixa	Preto	2018-2020	71.03
09418	Culinaria	363	Reedicao	Dura	Baixa	Cores	Até 2017	45.39
09419	Espiritualidade	418	Original	Flexivel	Alta	Preto	2018-2020	55.30
09420	Literatura	305	Reedicao	Flexivel	Baixa	Preto	Até 2017	32.36
09421	Espiritualidade	434	Reedicao	Flexivel	Baixa	Preto	Até 2017	40.93
09422	Biografia	523	Reedicao	Flexivel	Baixa	Cores	Até 2017	55.15
09423	Autoajuda	115	Reedicao	Flexivel	Baixa	Preto	Até 2017	15.19
09424	Gestao	143	Reedicao	Flexivel	Baixa	Preto	Até 2017	24.29
09425	Universitario	508	Reedicao	Flexivel	Baixa	Cores	Até 2017	93.41
09426	Universitario	446	Original	Flexivel	Alta	Preto	2021-2023	75.79
09427	Ciencias	288	Original	Flexivel	Baixa	Preto	2021-2023	62.86
09428	Infantil	475	Original	Dura	Baixa	Preto	2021-2023	86.60
09429	Culinaria	286	Original	Dura	Alta	Cores	2018-2020	40.35
09430	Espiritualidade	278	Original	Flexivel	Baixa	Preto	2018-2020	40.39
09431	Literatura	279	Reedicao	Flexivel	Baixa	Preto	Até 2017	57.19
09432	Culinaria	568	Original	Flexivel	Baixa	Preto	Até 2017	47.45
09433	Infantil	282	Original	Flexivel	Baixa	Cores	2018-2020	48.50
09434	Literatura	512	Reedicao	Flexivel	Alta	Cores	2018-2020	84.27
09435	Artes	320	Reedicao	Flexivel	Baixa	Cores	2018-2020	42.14
09436	Infantil	185	Original	Flexivel	Alta	Preto	Até 2017	30.94
09437	Biografia	486	Original	Flexivel	Baixa	Cores	Até 2017	58.33
09438	Historia	511	Reedicao	Flexivel	Baixa	Preto	2018-2020	48.10
09439	Gestao	262	Original	Flexivel	Baixa	Preto	2018-2020	25.19
09440	Espiritualidade	281	Reedicao	Flexivel	Baixa	Preto	Até 2017	19.53
09441	Culinaria	852	Reedicao	Flexivel	Baixa	Preto	2018-2020	103.62
09442	Gestao	397	Original	Flexivel	Baixa	Preto	2018-2020	42.69
09443	Autoajuda	391	Original	Flexivel	Baixa	Preto	Até 2017	43.11
09444	Autoajuda	322	Reedicao	Flexivel	Baixa	Preto	Até 2017	13.50
09445	Autoajuda	409	Original	Flexivel	Baixa	Preto	2018-2020	40.52
09446	Gestao	432	Reedicao	Dura	Baixa	Preto	2018-2020	48.27
09447	Infantil	564	Original	Flexivel	Alta	Preto	2021-2023	68.09
09448	Biografia	360	Original	Dura	Baixa	Preto	Até 2017	53.16
09449	Gestao	153	Reedicao	Flexivel	Baixa	Preto	2021-2023	30.11
09450	Literatura	324	Reedicao	Flexivel	Alta	Preto	Até 2017	48.33
09451	Espiritualidade	630	Reedicao	Dura	Baixa	Preto	2021-2023	82.33
09452	Ciencias	705	Reedicao	Flexivel	Baixa	Cores	Até 2017	97.54
09453	Ciencias	790	Reedicao	Dura	Baixa	Preto	2021-2023	108.31
09454	Autoajuda	322	Reedicao	Flexivel	Baixa	Preto	Até 2017	41.49
09455	Infantil	536	Original	Flexivel	Baixa	Preto	Até 2017	58.35
09456	Culinaria	353	Original	Flexivel	Baixa	Preto	Até 2017	27.02
09457	Historia	162	Reedicao	Flexivel	Baixa	Preto	2018-2020	44.38
09458	Artes	255	Reedicao	Dura	Baixa	Preto	2021-2023	30.49
09459	Biografia	118	Original	Dura	Baixa	Preto	2018-2020	67.97
09460	Infantil	345	Original	Flexivel	Baixa	Preto	2018-2020	61.30
09461	Autoajuda	187	Reedicao	Flexivel	Baixa	Preto	2018-2020	35.28
09462	Gestao	403	Original	Flexivel	Baixa	Preto	2018-2020	52.07
09463	Autoajuda	480	Reedicao	Flexivel	Baixa	Preto	Até 2017	64.49
09464	Historia	558	Original	Dura	Alta	Preto	2018-2020	71.54
09465	Autoajuda	218	Reedicao	Flexivel	Baixa	Preto	Até 2017	26.02
09466	Espiritualidade	375	Original	Flexivel	Baixa	Preto	2021-2023	55.45
09467	Gestao	351	Reedicao	Dura	Alta	Preto	Até 2017	44.98
09468	Literatura	347	Reedicao	Flexivel	Alta	Preto	Até 2017	47.52
09469	Gestao	148	Original	Flexivel	Baixa	Cores	2021-2023	35.17
09470	Infantil	390	Reedicao	Dura	Alta	Preto	2021-2023	51.20
09471	Ciencias	431	Reedicao	Flexivel	Alta	Preto	Até 2017	60.56
09472	Autoajuda	252	Reedicao	Flexivel	Baixa	Preto	2018-2020	34.51
09473	Gestao	312	Reedicao	Dura	Baixa	Preto	Até 2017	41.05
09474	Autoajuda	230	Original	Dura	Baixa	Cores	Até 2017	34.87
09475	Espiritualidade	102	Original	Dura	Alta	Cores	2021-2023	49.28
09476	Historia	105	Original	Flexivel	Baixa	Preto	2021-2023	40.42
09477	Culinaria	165	Reedicao	Flexivel	Baixa	Preto	Até 2017	27.66
09478	Espiritualidade	578	Original	Flexivel	Baixa	Cores	2018-2020	57.57
09479	Literatura	51	Original	Flexivel	Alta	Preto	2021-2023	19.78
09480	Espiritualidade	472	Original	Dura	Baixa	Preto	Até 2017	55.85
09481	Historia	555	Reedicao	Flexivel	Baixa	Preto	Até 2017	67.51
09482	Culinaria	543	Original	Flexivel	Baixa	Cores	2021-2023	61.78
09483	Culinaria	218	Reedicao	Dura	Alta	Cores	2018-2020	54.65
09484	Autoajuda	501	Reedicao	Flexivel	Baixa	Preto	Até 2017	69.18
09485	Literatura	723	Original	Flexivel	Baixa	Preto	2018-2020	89.98
09486	Autoajuda	425	Reedicao	Dura	Baixa	Preto	Até 2017	47.63
09487	Infantil	442	Reedicao	Flexivel	Alta	Cores	Até 2017	54.14
09488	Artes	383	Original	Dura	Baixa	Preto	Até 2017	36.07
09489	Artes	353	Reedicao	Dura	Alta	Preto	Até 2017	45.48
09490	Historia	185	Original	Flexivel	Baixa	Preto	Até 2017	23.12
09491	Ciencias	214	Original	Flexivel	Alta	Preto	2021-2023	56.56
09492	Infantil	652	Original	Flexivel	Baixa	Cores	2018-2020	96.13
09493	Gestao	258	Reedicao	Flexivel	Baixa	Preto	2018-2020	36.49
09494	Ciencias	399	Reedicao	Dura	Alta	Preto	2021-2023	74.30
09495	Gestao	298	Reedicao	Flexivel	Baixa	Preto	Até 2017	25.76
09496	Universitario	757	Reedicao	Flexivel	Alta	Preto	2021-2023	127.18
09497	Culinaria	525	Reedicao	Dura	Baixa	Preto	Até 2017	73.17
09498	Historia	458	Original	Dura	Baixa	Preto	2021-2023	68.30
09499	Gestao	440	Original	Flexivel	Baixa	Preto	Até 2017	67.58
09500	Ciencias	220	Original	Flexivel	Baixa	Preto	Até 2017	44.42
09501	Infantil	530	Reedicao	Flexivel	Baixa	Preto	Até 2017	65.50
09502	Artes	161	Original	Flexivel	Baixa	Cores	2018-2020	21.95
09503	Ciencias	575	Reedicao	Dura	Alta	Preto	Até 2017	75.34
09504	Literatura	258	Reedicao	Flexivel	Baixa	Preto	Até 2017	23.97
09505	Historia	289	Reedicao	Flexivel	Baixa	Preto	2018-2020	47.46
09506	Autoajuda	318	Original	Flexivel	Baixa	Preto	Até 2017	32.44
09507	Literatura	437	Reedicao	Flexivel	Baixa	Preto	Até 2017	55.68
09508	Ciencias	258	Reedicao	Flexivel	Baixa	Preto	Até 2017	35.87
09509	Culinaria	378	Reedicao	Flexivel	Baixa	Cores	2018-2020	38.77
09510	Gestao	202	Original	Dura	Alta	Cores	Até 2017	40.87
09511	Culinaria	525	Reedicao	Dura	Alta	Preto	2018-2020	81.60
09512	Gestao	138	Original	Flexivel	Baixa	Preto	Até 2017	31.45
09513	Autoajuda	94	Original	Flexivel	Baixa	Preto	2018-2020	5.84
09514	Infantil	265	Reedicao	Flexivel	Baixa	Preto	2021-2023	46.17
09515	Infantil	335	Reedicao	Dura	Alta	Preto	Até 2017	47.27
09516	Espiritualidade	327	Reedicao	Flexivel	Alta	Cores	2018-2020	45.97
09517	Infantil	303	Reedicao	Flexivel	Baixa	Preto	Até 2017	61.03
09518	Literatura	587	Reedicao	Flexivel	Baixa	Preto	2018-2020	64.62
09519	Autoajuda	264	Reedicao	Dura	Alta	Preto	Até 2017	35.32
09520	Historia	130	Reedicao	Flexivel	Baixa	Preto	Até 2017	31.25
09521	Viagem	413	Reedicao	Dura	Baixa	Preto	2021-2023	67.66
09522	Espiritualidade	382	Original	Dura	Baixa	Cores	2018-2020	54.79
09523	Infantil	249	Reedicao	Flexivel	Alta	Cores	Até 2017	39.53
09524	Culinaria	1168	Original	Flexivel	Baixa	Preto	2018-2020	101.67
09525	Infantil	616	Original	Dura	Baixa	Preto	2018-2020	82.81
09526	Ciencias	288	Original	Flexivel	Alta	Preto	2018-2020	47.74
09527	Artes	491	Original	Flexivel	Alta	Preto	2018-2020	54.00
09528	Historia	435	Reedicao	Dura	Baixa	Preto	2021-2023	53.43
09529	Gestao	198	Reedicao	Flexivel	Baixa	Preto	2021-2023	36.27
09530	Gestao	576	Original	Flexivel	Baixa	Preto	2018-2020	71.73
09531	Gestao	294	Reedicao	Flexivel	Baixa	Preto	Até 2017	28.37
09532	Artes	436	Original	Dura	Baixa	Preto	2018-2020	61.91
09533	Literatura	475	Original	Flexivel	Baixa	Preto	Até 2017	74.83
09534	Viagem	240	Reedicao	Dura	Alta	Cores	Até 2017	48.46
09535	Gestao	285	Reedicao	Flexivel	Alta	Preto	Até 2017	56.21
09536	Autoajuda	439	Reedicao	Dura	Baixa	Preto	2018-2020	56.99
09537	Infantil	311	Reedicao	Dura	Baixa	Cores	Até 2017	48.48
09538	Culinaria	644	Original	Dura	Baixa	Cores	2018-2020	69.80
09539	Espiritualidade	118	Reedicao	Flexivel	Alta	Cores	Até 2017	23.38
09540	Autoajuda	465	Reedicao	Flexivel	Alta	Cores	Até 2017	46.08
09541	Gestao	372	Reedicao	Flexivel	Baixa	Preto	2021-2023	34.61
09542	Universitario	709	Original	Dura	Baixa	Cores	2018-2020	124.79
09543	Literatura	515	Reedicao	Dura	Baixa	Preto	2021-2023	83.25
09544	Infantil	676	Original	Dura	Alta	Preto	2021-2023	96.14
09545	Espiritualidade	174	Reedicao	Flexivel	Baixa	Preto	Até 2017	15.26
09546	Biografia	431	Original	Dura	Baixa	Cores	Até 2017	69.50
09547	Biografia	377	Original	Dura	Alta	Preto	2018-2020	76.57
09548	Artes	562	Reedicao	Flexivel	Alta	Preto	Até 2017	69.07
09549	Biografia	671	Original	Flexivel	Alta	Preto	2018-2020	79.24
09550	Gestao	562	Reedicao	Flexivel	Baixa	Preto	2018-2020	53.01
09551	Ciencias	862	Original	Dura	Baixa	Preto	Até 2017	94.34
09552	Gestao	246	Reedicao	Flexivel	Baixa	Preto	2018-2020	26.75
09553	Culinaria	596	Reedicao	Dura	Alta	Preto	2018-2020	76.87
09554	Ciencias	338	Original	Flexivel	Baixa	Preto	2018-2020	39.72
09555	Espiritualidade	475	Original	Flexivel	Baixa	Preto	2021-2023	57.52
09556	Biografia	528	Reedicao	Dura	Baixa	Preto	Até 2017	76.28
09557	Gestao	293	Original	Flexivel	Baixa	Preto	Até 2017	47.55
09558	Culinaria	359	Original	Flexivel	Baixa	Cores	2021-2023	49.58
09559	Literatura	209	Reedicao	Flexivel	Baixa	Preto	2021-2023	25.50
09560	Historia	432	Reedicao	Dura	Alta	Preto	2018-2020	62.25
09561	Gestao	258	Original	Flexivel	Alta	Preto	Até 2017	60.37
09562	Infantil	502	Reedicao	Dura	Baixa	Preto	Até 2017	46.51
09563	Historia	485	Reedicao	Flexivel	Baixa	Preto	Até 2017	40.65
09564	Literatura	279	Reedicao	Flexivel	Baixa	Preto	2018-2020	62.51
09565	Historia	352	Original	Flexivel	Baixa	Preto	2018-2020	40.98
09566	Universitario	288	Reedicao	Flexivel	Baixa	Preto	2021-2023	64.36
09567	Espiritualidade	144	Reedicao	Flexivel	Baixa	Preto	Até 2017	18.29
09568	Literatura	505	Reedicao	Flexivel	Baixa	Preto	Até 2017	46.11
09569	Historia	273	Reedicao	Flexivel	Baixa	Preto	2018-2020	36.78
09570	Autoajuda	328	Reedicao	Flexivel	Baixa	Preto	2021-2023	11.14
09571	Infantil	495	Original	Flexivel	Baixa	Cores	Até 2017	68.32
09572	Autoajuda	319	Reedicao	Flexivel	Baixa	Preto	Até 2017	32.13
09573	Infantil	341	Original	Flexivel	Baixa	Preto	Até 2017	31.49
09574	Literatura	484	Reedicao	Dura	Alta	Preto	2021-2023	77.63
09575	Universitario	359	Reedicao	Flexivel	Alta	Cores	2018-2020	72.66
09576	Gestao	462	Reedicao	Flexivel	Alta	Preto	Até 2017	39.58
09577	Ciencias	630	Reedicao	Flexivel	Baixa	Preto	Até 2017	68.84
09578	Gestao	544	Reedicao	Dura	Alta	Preto	Até 2017	74.59
09579	Historia	276	Original	Flexivel	Alta	Preto	Até 2017	41.96
09580	Autoajuda	201	Reedicao	Flexivel	Baixa	Preto	2018-2020	16.52
09581	Historia	398	Reedicao	Flexivel	Baixa	Preto	Até 2017	21.14
09582	Ciencias	445	Reedicao	Flexivel	Baixa	Cores	2021-2023	73.70
09583	Autoajuda	481	Original	Flexivel	Baixa	Preto	Até 2017	33.52
09584	Culinaria	361	Reedicao	Dura	Alta	Cores	2021-2023	78.75
09585	Gestao	452	Reedicao	Flexivel	Baixa	Preto	Até 2017	42.42
09586	Historia	465	Reedicao	Flexivel	Baixa	Preto	2021-2023	53.92
09587	Infantil	618	Original	Flexivel	Alta	Preto	2018-2020	77.45
09588	Viagem	325	Reedicao	Dura	Alta	Preto	2021-2023	41.89
09589	Infantil	375	Original	Flexivel	Alta	Cores	Até 2017	53.93
09590	Infantil	434	Reedicao	Flexivel	Baixa	Cores	2021-2023	50.97
09591	Autoajuda	256	Reedicao	Dura	Baixa	Preto	Até 2017	39.40
09592	Autoajuda	468	Original	Flexivel	Baixa	Preto	Até 2017	42.22
09593	Autoajuda	450	Original	Dura	Baixa	Preto	Até 2017	56.25
09594	Literatura	158	Original	Flexivel	Baixa	Preto	Até 2017	34.80
09595	Historia	282	Reedicao	Flexivel	Alta	Preto	2021-2023	49.34
09596	Ciencias	785	Original	Dura	Alta	Preto	2018-2020	113.29
09597	Autoajuda	414	Reedicao	Flexivel	Baixa	Preto	2021-2023	55.96
09598	Autoajuda	344	Reedicao	Flexivel	Baixa	Preto	2018-2020	46.22
09599	Artes	147	Reedicao	Dura	Alta	Preto	2021-2023	49.87
09600	Infantil	480	Original	Flexivel	Alta	Preto	Até 2017	61.46
09601	Biografia	269	Original	Dura	Alta	Preto	Até 2017	70.30
09602	Ciencias	518	Reedicao	Flexivel	Alta	Preto	2021-2023	81.38
09603	Artes	385	Original	Dura	Alta	Preto	2021-2023	91.82
09604	Gestao	475	Reedicao	Flexivel	Baixa	Preto	Até 2017	43.68
09605	Gestao	321	Reedicao	Flexivel	Alta	Cores	Até 2017	52.24
09606	Culinaria	312	Original	Dura	Baixa	Preto	Até 2017	43.61
09607	Espiritualidade	103	Reedicao	Flexivel	Baixa	Cores	Até 2017	9.95
09608	Literatura	333	Reedicao	Dura	Alta	Preto	2018-2020	35.05
09609	Universitario	1043	Reedicao	Flexivel	Baixa	Preto	2018-2020	141.12
09610	Biografia	292	Original	Flexivel	Baixa	Preto	2018-2020	61.69
09611	Autoajuda	298	Reedicao	Dura	Baixa	Preto	2021-2023	42.14
09612	Culinaria	408	Original	Flexivel	Baixa	Preto	2018-2020	59.33
09613	Autoajuda	492	Reedicao	Dura	Baixa	Preto	2018-2020	54.13
09614	Espiritualidade	165	Reedicao	Flexivel	Baixa	Preto	2018-2020	18.15
09615	Historia	198	Reedicao	Flexivel	Baixa	Preto	2018-2020	19.36
09616	Viagem	448	Reedicao	Dura	Baixa	Preto	2018-2020	59.46
09617	Biografia	475	Original	Flexivel	Baixa	Preto	2018-2020	64.32
09618	Gestao	392	Reedicao	Flexivel	Baixa	Preto	2021-2023	71.56
09619	Literatura	215	Reedicao	Flexivel	Baixa	Cores	Até 2017	56.22
09620	Infantil	187	Reedicao	Flexivel	Baixa	Cores	2021-2023	36.23
09621	Universitario	376	Reedicao	Dura	Alta	Cores	2018-2020	80.07
09622	Gestao	432	Reedicao	Flexivel	Baixa	Preto	2021-2023	76.52
09623	Infantil	488	Original	Flexivel	Alta	Preto	2018-2020	73.62
09624	Literatura	431	Original	Dura	Baixa	Cores	2021-2023	73.59
09625	Espiritualidade	266	Reedicao	Flexivel	Baixa	Cores	Até 2017	31.60
09626	Viagem	327	Original	Dura	Alta	Cores	Até 2017	63.32
09627	Universitario	662	Reedicao	Flexivel	Alta	Preto	2021-2023	115.11
09628	Autoajuda	272	Reedicao	Flexivel	Baixa	Preto	Até 2017	42.10
09629	Infantil	421	Reedicao	Flexivel	Baixa	Cores	2021-2023	60.60
09630	Espiritualidade	225	Reedicao	Flexivel	Baixa	Preto	2021-2023	32.82
09631	Autoajuda	400	Reedicao	Flexivel	Baixa	Preto	Até 2017	46.80
09632	Artes	680	Reedicao	Dura	Baixa	Preto	2021-2023	74.77
09633	Biografia	531	Reedicao	Flexivel	Baixa	Preto	2018-2020	66.61
09634	Ciencias	304	Reedicao	Dura	Baixa	Preto	Até 2017	57.15
09635	Infantil	301	Original	Flexivel	Baixa	Cores	Até 2017	37.76
09636	Culinaria	568	Reedicao	Dura	Alta	Preto	Até 2017	80.60
09637	Ciencias	492	Reedicao	Flexivel	Alta	Preto	Até 2017	66.03
09638	Historia	390	Original	Flexivel	Baixa	Preto	Até 2017	44.76
09639	Ciencias	641	Reedicao	Flexivel	Baixa	Preto	2018-2020	96.52
09640	Autoajuda	205	Reedicao	Flexivel	Alta	Preto	2018-2020	28.41
09641	Infantil	526	Reedicao	Flexivel	Baixa	Preto	Até 2017	52.39
09642	Autoajuda	306	Reedicao	Flexivel	Baixa	Cores	Até 2017	27.80
09643	Literatura	532	Original	Flexivel	Baixa	Preto	2018-2020	69.48
09644	Biografia	192	Reedicao	Flexivel	Baixa	Cores	Até 2017	38.12
09645	Ciencias	245	Original	Flexivel	Baixa	Preto	Até 2017	30.67
09646	Espiritualidade	296	Original	Flexivel	Baixa	Preto	2018-2020	45.40
09647	Ciencias	555	Original	Dura	Baixa	Preto	Até 2017	98.49
09648	Viagem	438	Original	Dura	Alta	Cores	2018-2020	69.70
09649	Gestao	329	Reedicao	Flexivel	Baixa	Preto	2021-2023	30.83
09650	Culinaria	526	Reedicao	Flexivel	Baixa	Cores	2021-2023	53.81
09651	Culinaria	381	Reedicao	Flexivel	Baixa	Preto	Até 2017	27.82
09652	Ciencias	180	Reedicao	Dura	Baixa	Preto	2021-2023	47.50
09653	Historia	543	Reedicao	Flexivel	Baixa	Preto	2021-2023	60.14
09654	Ciencias	495	Reedicao	Flexivel	Alta	Preto	Até 2017	53.33
09655	Literatura	245	Reedicao	Flexivel	Baixa	Preto	2021-2023	50.80
09656	Culinaria	907	Original	Dura	Alta	Preto	Até 2017	113.83
09657	Ciencias	422	Reedicao	Flexivel	Alta	Preto	2018-2020	52.87
09658	Infantil	360	Reedicao	Flexivel	Baixa	Preto	Até 2017	49.29
09659	Gestao	448	Reedicao	Dura	Baixa	Preto	2021-2023	58.99
09660	Autoajuda	224	Reedicao	Flexivel	Baixa	Preto	2018-2020	23.52
09661	Culinaria	97	Reedicao	Dura	Baixa	Preto	Até 2017	30.17
09662	Autoajuda	292	Reedicao	Flexivel	Baixa	Preto	2018-2020	31.32
09663	Espiritualidade	374	Original	Flexivel	Baixa	Preto	2018-2020	30.74
09664	Infantil	248	Reedicao	Flexivel	Baixa	Preto	Até 2017	35.38
